founder	side	K_f	lev_sum	lev_mean	lev_median	lev_p25	lev_p75	lev_p90	frac_low_ac	frac_v_low_ac	cov
9058	PG	2199350	40199.79603479482	0.018278034889760528	0.0045662100456621	0.004366812227074236	0.006993006993006993	0.03333333333333333	0.039002887216677655	0.009707868233796348	70.41729851851852
9323	PG	2227423	40235.467982552225	0.01806368524638213	0.0045662100456621	0.004366812227074236	0.007633587786259542	0.043478260869565216	0.04048041166855151	0.00456761019348368	41.71326204444444
9371	PG	2220988	41491.92171662931	0.01868174061121866	0.0045662100456621	0.004366812227074236	0.007575757575757576	0.043478260869565216	0.04306506833895546	0.005485846839334566	48.274375822222225
9394	PG	2220115	43456.4734377257	0.019573974067886437	0.0045662100456621	0.004366812227074236	0.007407407407407408	0.037037037037037035	0.04179873565108114	0.011057535307855674	42.34450791111111
9427	PG	2237699	43256.89803603266	0.01933097259105566	0.0045871559633027525	0.004366812227074236	0.008064516129032258	0.045454545454545456	0.041058694668049636	0.0083961247692384	46.34937688888889
9481	PG	2218178	40208.208898132405	0.018126682754103774	0.0045662100456621	0.004366812227074236	0.007194244604316547	0.034482758620689655	0.03723100670910991	0.008514645803898515	30.226331555555557
9507	PG	1912390	22949.619574316894	0.012000491308946865	0.004484304932735426	0.004366812227074236	0.005405405405405406	0.015151515151515152	0.02597012115729532	0.0017135626101370536	23.53051111111111
9510	PG	2132836	38172.38918944581	0.017897479782527023	0.004545454545454545	0.004366812227074236	0.00684931506849315	0.034482758620689655	0.043553278358017214	0.006361951880032033	26.453798518518518
9512	PG	2241752	44208.77530871752	0.019720636051051822	0.0045871559633027525	0.004366812227074236	0.007633587786259542	0.04	0.05159758974230869	0.007916129884126344	32.31555703703704
9517	PG	2182980	43963.9826151036	0.020139434449744663	0.0045662100456621	0.004366812227074236	0.006944444444444444	0.03225806451612903	0.041469001090252776	0.015381267808225454	18.58758074074074
9521	PG	2209724	41697.19045627319	0.018869863592137836	0.0045662100456621	0.004366812227074236	0.0070921985815602835	0.03571428571428571	0.04029824539173218	0.010747496067382172	26.46344296296296
9522	PG	2239817	45897.45701636512	0.020491610259394014	0.0045871559633027525	0.004366812227074236	0.007751937984496124	0.043478260869565216	0.055070570497500464	0.008234154843900193	24.86389925925926
9523	PG	2216089	39371.89944034389	0.017766389093734004	0.0045662100456621	0.004366812227074236	0.007142857142857143	0.03225806451612903	0.035810836117141503	0.00892473181356886	28.761263703703705
9524	PG	2230725	50407.00818244919	0.022596693085184947	0.0045871559633027525	0.004366812227074236	0.008064516129032258	0.05263157894736842	0.055642448083022336	0.012584697800042587	26.045715555555557
9526	PG	2204101	40416.890728354745	0.01833713188658539	0.0045662100456621	0.004366812227074236	0.007042253521126761	0.03125	0.038657484389326986	0.010327112958979647	28.384254814814813
