panel	ecotype	layout	trim_in	trim_both_surv	trim_fwd_only	trim_rev_only	trim_surv	trim_dropped	trim_drop_pct	read_count	base_count	library_layout	instrument_model	clump_in	clump_out	dup_count	dup_pct	gz_r1	gz_r2	n_r1	n_r2	pair_ok	bases_total	cov_est	lmean_r1	lmean_r2	qc_reads_total	trim_out	clump_in_pairs	clump_out_pairs	qc_reads_pairs	pct_ena_to_trim_in	pct_trim_surv	pct_clump_link	pct_clump_keep	pct_qc_link	flag_ena_link	flag_low_trim	flag_high_dup	flag_clump_link	flag_qc_link	flag_low_cov
loo	9537	PE	17353755	16588771.0	235977.0	305803.0		223204	1.29	17353755.0	3470751000.0	PAIRED	Illumina HiSeq 2000	33177542	30576982	2600560	7.838											16588771.0	16588771.0	15288491.0		100.0	95.59182436308453	100.0	92.16168575719081		False	False	False	False	False	False
loo	9542	PE	19212940	18267189.0	253771.0	403556.0		288424	1.5	19212940.0	3842588000.0	PAIRED	Illumina HiSeq 2000	36534378	34805020	1729358	4.734											18267189.0	18267189.0	17402510.0		100.0	95.07753108061546	100.0	95.26649119358211		False	False	False	False	False	False
loo	9549	PE	23143743	21174989.0	436705.0	817434.0		714615	3.09	23143743.0	4628748600.0	PAIRED	Illumina HiSeq 2000	42349978	39382272	2967706	7.008											21174989.0	21174989.0	19691136.0		100.0	91.49336388673171	100.0	92.99242611176798		False	False	False	False	False	False
loo	9555	PE	21079651	19632823.0	619574.0	350350.0		476904	2.26	21079651.0	4215930200.0	PAIRED	Illumina HiSeq 2000	39265646	36636322	2629324	6.696											19632823.0	19632823.0	18318161.0		100.0	93.13637592956354	100.0	93.30375463579537		False	False	False	False	False	False
loo	9557	PE	17178439	15796830.0	517006.0	383695.0		480908	2.8	17178439.0	3435687800.0	PAIRED	Illumina HiSeq 2000	31593660	30098308	1495352	4.733											15796830.0	15796830.0	15049154.0		100.0	91.9573076459392	100.0	95.26692380686505		False	False	False	False	False	False
loo	9559	PE	16414087	15614769.0	375186.0	227982.0		196150	1.2	16414087.0	3282817400.0	PAIRED	Illumina HiSeq 2000	31229538	30641572	587966	1.883											15614769.0	15614769.0	15320786.0		100.0	95.13029265654556	100.0	98.1172760224631		False	False	False	False	False	False
loo	9564	PE	16720761	15727438.0	448515.0	265383.0		279425	1.67	16720761.0	3344152200.0	PAIRED	Illumina HiSeq 2000	31454876	30858878	595998	1.895											15727438.0	15727438.0	15429439.0		100.0	94.05934335165726	100.0	98.10522858204878		False	False	False	False	False	False
loo	9565	PE	15962545	15254452.0	215652.0	328220.0		164221	1.03	15962545.0	3192509000.0	PAIRED	Illumina HiSeq 2000	30508904	30037364	471540	1.546	OK	OK	15018682.0	15018682.0	yes	2823521862.0	23.59	95.3	92.7	30037364.0	15254452.0	15254452.0	15018682.0	15018682.0	100.0	95.56403443185282	100.0	98.45441842158604	100.0	False	False	False	False	False	False
loo	9594	PE	19689568	18378862.0	487201.0	465945.0		357560	1.82	19689568.0	3937913600.0	PAIRED	Illumina HiSeq 2000	36757724	36190254	567470	1.544											18378862.0	18378862.0	18095127.0		100.0	93.3431449587924	100.0	98.45618841906534		False	False	False	False	False	False
loo	9600	PE	23280529	21591434.0	576436.0	612589.0		500070	2.15	23280529.0	4656105800.0	PAIRED	Illumina HiSeq 2000	43182868	41761510	1421358	3.291											21591434.0	21591434.0	20880755.0		100.0	92.74460215229645	100.0	96.70851412648183		False	False	False	False	False	False
loo	9606	PE	11730031	11587923.0	57349.0	60162.0		24597	0.21	11730031.0	2346006200.0	PAIRED	Illumina HiSeq 2000	23175846	22046714	1129132	4.872											11587923.0	11587923.0	11023357.0		100.0	98.78851130060951	100.0	95.12797936265196		False	False	False	False	False	False
loo	9637	PE	11143464	10992530.0	63500.0	62587.0		24847	0.22	11143464.0	2228692800.0	PAIRED	Illumina HiSeq 2000	21985060	21317850	667210	3.035											10992530.0	10992530.0	10658925.0		100.0	98.64553786865557	100.0	96.96516634478141		False	False	False	False	False	False
loo	9653	PE	11743796	11517042.0	82017.0	97206.0		47531	0.4	11743796.0	2348759200.0	PAIRED	Illumina HiSeq 2000	23034084	22557096	476988	2.071											11517042.0	11517042.0	11278548.0		100.0	98.0691592394827	100.0	97.929207864311		False	False	False	False	False	False
loo	9758	PE	9303847	8903432.0	254325.0	110274.0		35816	0.38	9303847.0	1879377094.0	PAIRED	Illumina HiSeq 2000	17806864	17767158	39706	0.223											8903432.0	8903432.0	8883579.0		100.0	95.69624264027557	100.0	99.77701856991776		False	False	False	False	False	False
loo	9759	PE	8715625	8715442.0	4.0	89.0		90	0.0	8715625.0	1760556250.0	PAIRED	Illumina HiSeq 2000	17430884	17365350	65534	0.376											8715442.0	8715442.0	8682675.0		100.0	99.99790032269631	100.0	99.62403513212526		False	False	False	False	False	False
loo	9879	PE	19556995	19025687.0	164401.0	223853.0		143054	0.73	19556995.0	3911399000.0	PAIRED	Illumina HiSeq 2000	38051374	36023906	2027468	5.328											19025687.0	19025687.0	18011953.0		100.0	97.2832840628123	100.0	94.67176139290004		False	False	False	False	False	False
loo	9947	SE	35730958				31932659.0	3798299	10.63	35730958.0	1409856387.0	PAIRED	Illumina Genome Analyzer II	31932659	27090380	4842279	15.164											31932659.0	31932659.0	27090380.0		100.0	89.36972526737178	100.0	84.83596683884045		False	False	False	False	False	False
loo	10002	SE	60710932				58723876.0	1987056	3.27	60710932.0	3146232939.0	PAIRED	Illumina Genome Analyzer II	58723876	52329045	6394831	10.89	OK		52329045.0	0.0		2738101405.0	22.87	52.3		52329045.0	58723876.0	58723876.0	52329045.0	52329045.0	100.0	96.72702109069911	100.0	89.11033903824742	100.0	False	False	False	False	False	False
loo	10006	SE	40226132				32033175.0	8192957	20.37	40226132.0	1602310769.0	PAIRED	Illumina Genome Analyzer II	32033175	28974004	3059171	9.55	OK		28974004.0	0.0		1183115489.0	9.88	40.8		28974004.0	32033175.0	32033175.0	28974004.0	28974004.0	100.0	79.63274967625522	100.0	90.44999129808394	100.0	False	False	False	False	False	False
