gene,SNPs,hits,Z,top_candidate_p,Z_pVal
3_2689,1,0,0.11106639088146,1.0,0.7712431274630378
3_2690,2,0,1.0156218135223802,1.0,0.5504764009036064
3_2691,2,0,0.5112159159831081,1.0,0.6849203622823914
3_2695,227,27,7.881962962513958,1.0861059355988568e-20,0.127624627848552
3_2697,6,1,3.2802639080791987,0.058519850599000056,0.08732794809800981
3_2698,39,6,3.3647194780317027,2.457859950345624e-06,0.25185725178367024
3_2699,4,1,0.8519406545085547,0.039403990000000035,0.6120627333988903
3_270,1,0,1.7761138856444525,1.0,0.33293628893722715
3_2702,118,13,1.298645678115481,2.6187511560235833e-10,0.9321066352615538
3_2704,1,0,0.5338895679725639,1.0,0.6717050078262221
3_2708,276,29,4.3100399333789365,1.3716562406911387e-20,0.7216122037162085
3_2710,4,1,3.2138092230599598,0.039403990000000035,0.08621895853750428
3_2716,4,0,1.7740816623265052,1.0,0.3597373551893397
3_2721,6,0,0.7837564366025369,1.0,0.6457391739067404
3_2722,7,1,0.12447750855289137,0.06793465209301006,0.802316601527437
3_2725,1,0,-1.741706011899689,1.0,0.9798256904999147
3_2726,6,0,1.0066178274460835,1.0,0.5867902823433657
3_2727,3,1,1.3598909897421516,0.029701000000000026,0.4631686387760139
3_2728,4,0,2.3525613708272575,1.0,0.22271116758248244
3_2729,1,0,1.9052913750679155,1.0,0.3005010029164775
3_2730,4,1,2.516603084386434,0.039403990000000035,0.1900786297540895
3_2732,1,0,-0.3569420353815754,1.0,0.8583976917669522
3_2733,2,0,1.627139019436376,1.0,0.3809143129969381
3_2734,2,1,2.5698533634013963,0.01990000000000002,0.16705116454635083
3_2735,2,0,-0.3302505559716026,1.0,0.858391537903055
3_2736,2,0,2.3342593105877443,1.0,0.2117851920978283
3_2746,18,2,1.220575895787328,0.013756463740805566,0.6233949437593318
3_2752,7,1,0.171478073494387,0.06793465209301006,0.7931620548018034
3_2754,17,3,3.645196019240347,0.0006121919068227356,0.09232010966089954
3_2755,3,1,2.79955148871028,0.029701000000000026,0.13541859001544765
3_2756,3,0,0.47089777575112496,1.0,0.7020859543765428
3_2758,3,0,2.7308299739327793,1.0,0.1461733190956258
3_2768,6,0,3.169784338274723,1.0,0.10013530895016232
3_2771,28,6,3.8589430747298126,3.118538418326634e-07,0.11298711707563003
3_2783,9,1,1.7882558595025393,0.08648275251635919,0.3993399265408213
3_2785,8,1,0.03533230416520288,0.07725530557207996,0.8238214969433351
3_2787,37,5,1.3334630654884552,3.338325944815133e-05,0.7167174644968723
3_2789,239,37,5.432070922483733,5.336055034943791e-32,0.5144640205226945
3_2793,8,2,1.2212436946525016,0.0026900777395207046,0.5450535069900527
3_2796,20,2,2.7741800705185384,0.016859337635651808,0.24909342607066087
3_2798,167,27,3.812760321205956,2.6450169063104337e-24,0.7021039520228173
3_2799,2,0,1.00744239665694,1.0,0.5527514004472432
3_2800,1,0,1.398979501923103,1.0,0.43418309912005226
3_2801,7,4,3.4791197597215544,3.4166980000000114e-07,0.07097978334887922
3_2805,6,0,0.13741127487982324,1.0,0.7944783592854869
3_2806,1,1,2.973559655170684,0.010000000000000009,0.10085905722122168
3_2807,1,1,2.606362862841056,0.010000000000000009,0.15443454915376842
3_2809,1,0,2.321203266117966,1.0,0.20713431587395237
3_2815,39,9,3.279434054209524,1.6163335474669602e-10,0.26921458201378035
3_2818,3,0,2.583051824425506,1.0,0.17119627276004135
3_2825,2,2,4.406155208867531,0.00010000000000000018,0.01200558077843461
3_2828,8,0,0.28493724827040423,1.0,0.7758043645068928
3_2829,2,0,2.0834534759459715,1.0,0.26634470999490767
3_2830,2,0,1.3470625834985233,1.0,0.4577260140414432
3_2833,3,0,0.9125938237980917,1.0,0.5874303687531232
3_2835,1,0,-0.02350807167460384,1.0,0.7989552823056676
3_2837,1,0,1.622449891134345,1.0,0.37319517430330873
3_2843,1,0,0.40640424655304386,1.0,0.7035273441618858
3_2844,1,0,1.7187547397036387,1.0,0.3477692513342421
3_2847,21,5,3.2529157030538873,1.7803299229888854e-06,0.1655658624144245
3_285,2,0,0.27503232013897233,1.0,0.7413647606037084
3_2851,2,1,2.5332891582137442,0.01990000000000002,0.173563582194878
3_2854,14,0,3.9094246655119593,1.0,0.05712987328868313
3_2855,16,2,3.0761100694830206,0.010932892162518214,0.16621297836635118
3_2856,2,0,1.9072582942437253,1.0,0.3085281852401939
3_2859,1,1,3.4386941609636117,0.010000000000000009,0.05426391807635389
3_286,2,1,3.055763611213266,0.01990000000000002,0.0955185079544516
3_2864,1,0,2.0846207439130207,1.0,0.2580124277900022
3_2865,3,1,3.171721435550227,0.029701000000000026,0.08661574483989609
3_2866,3,1,1.1128850905204903,0.029701000000000026,0.5321231252843797
3_2867,4,0,1.069129573265711,1.0,0.5529242508225736
3_2868,2,1,-0.6887476322630716,0.01990000000000002,0.9074430869248762
3_2869,1,1,2.4115480174756856,0.010000000000000009,0.189389797480784
3_287,2,2,3.092227862999668,0.00010000000000000018,0.09124050794946004
3_2870,2,0,1.3145426262617734,1.0,0.4668064474904152
3_2872,2,0,2.707717727794664,1.0,0.1439332781197451
3_2873,15,1,0.861795519896112,0.1399416453587116,0.6907048469622356
3_2874,1,0,-0.22035626977994932,1.0,0.8356611504958805
3_2878,7,1,3.742292518082125,0.06793465209301006,0.0494288891068706
3_2879,1,0,1.717081805874653,1.0,0.3482055228276961
3_288,2,1,0.4899882082902973,0.01990000000000002,0.6902035700967779
3_2881,3,0,-1.771280133498744,1.0,0.9821956268520906
3_2883,4,0,2.8428486030340396,1.0,0.13449342176272405
3_2889,39,9,3.1572860075436098,1.6163335474669602e-10,0.29507664224076935
3_289,2,0,2.0197370331946685,1.0,0.28125811708071646
3_2890,23,5,4.776043461177834,2.8952782407299077e-06,0.026985021017276623
3_2891,9,2,5.36605996094566,0.0034357300178462975,0.0033518137023251793
3_2897,1,0,0.2003559599007103,1.0,0.7517316850339584
3_2898,4,1,-0.21027585592388928,0.039403990000000035,0.8476398534968933
3_2900,3,0,2.2587340193082976,1.0,0.2350800003190564
3_2901,1,1,3.4386941609636117,0.010000000000000009,0.05426391807635389
3_2902,2,0,1.0050282843497986,1.0,0.5534225265542966
