gene,SNPs,hits,Z,top_candidate_p,Z_pVal
5_1980,1,0,2.242263488781529,1.0,0.11297347551247883
5_1981,2,0,-0.7562837024729578,1.0,0.8996472618285336
5_1983,41,2,2.490070561810145,0.0634395380024474,0.3289486388543045
5_1986,1,0,0.41788683279717115,1.0,0.6150765453987028
5_1989,23,0,1.3577306499640873,1.0,0.512323220058798
5_199,3,0,1.522269882935737,1.0,0.28616691990381105
5_1990,1,0,-0.8502066593234269,1.0,0.9094851721388906
5_1991,80,6,4.7369364452787535,0.00015962068961976504,0.10452337083874685
5_1993,154,14,6.524421103850816,7.112498165566864e-10,0.08938071208742415
5_1997,32,2,3.337763773337659,0.040682585752739156,0.10495640859538191
5_1998,1,0,-0.6929294929460116,1.0,0.8864728597654068
5_2001,9,5,3.8871913771853963,1.2185368570000053e-08,0.010626795936851341
5_2002,6,2,3.8594685660979278,0.0014604476050000025,0.008726773919890629
5_2004,1,0,1.8266340780357628,1.0,0.1926009062320686
5_2005,26,2,0.010507548616365398,0.027723300751066573,0.8657655996182506
5_2006,1,1,2.730039590459609,0.010000000000000009,0.053390258392249756
5_2008,1,0,0.7639890634448023,1.0,0.5029352475482893
5_2009,5,0,1.5540116677699238,1.0,0.29507362441264195
5_2010,2,1,1.569033189290345,0.01990000000000002,0.2645713490703855
5_2011,3,0,0.88667268139699,1.0,0.4821110115047571
5_2012,1,0,0.3275368451406866,1.0,0.6432021209722716
5_2015,3,0,-0.8295865532864868,1.0,0.9128665241017497
5_2020,108,5,4.269803460481489,0.004760963837225934,0.28900812277080223
5_2023,1,0,0.5065845373655453,1.0,0.5868622097577414
5_2024,29,2,2.0995445780594415,0.03395931237935017,0.3438012521796936
5_2025,19,2,2.6164369115057315,0.015273761488896639,0.15281343470658326
5_2026,11,2,2.3972182846092855,0.005179717490315069,0.14488376241157952
5_2027,1,1,2.4868207576870303,0.010000000000000009,0.07891590387097591
5_2031,9,0,-0.5165683057348092,1.0,0.8882640732123375
5_2032,19,1,1.507725524886604,0.1738313761644134,0.4328017179272654
5_2037,10,1,1.6557748879471275,0.09561792499119559,0.3104137237396606
5_204,1,0,-0.249080232308643,1.0,0.8001654696334553
5_2040,20,4,2.5238457963086307,4.262092764244029e-05,0.1765846594396907
5_2041,3,0,1.3576579796308863,1.0,0.33359571881070404
5_2042,1,0,1.0655873944142393,1.0,0.4047059097112359
5_2046,28,0,-0.5949513730085391,1.0,0.9443639433080336
5_2047,31,0,-0.12740077701027952,1.0,0.9014328210664881
5_2048,13,0,1.9076743666258358,1.0,0.26747621366345276
5_2061,1,0,2.1212105719297805,1.0,0.1332610027012039
5_2063,34,2,2.9529200088076437,0.04541839164429414,0.1775233005951966
5_2070,18,2,0.6696774633467923,0.013756463740805566,0.6762917946647788
5_2071,27,2,1.7629025281819661,0.029745636285504362,0.4237555158997848
5_2072,1,0,1.1647232663670821,1.0,0.3733925938130507
5_2073,18,1,0.6580520870397537,0.16548623854991254,0.6795184981493618
5_2077,1,0,-0.6345201820233075,1.0,0.8769445581875777
5_208,36,2,2.7351279623157083,0.05034561175058135,0.23509160569918186
5_2081,12,1,2.820421977150031,0.11361512828387083,0.08582503057731072
5_2088,1,0,0.5079873138565928,1.0,0.5864119481078838
5_2090,23,1,0.5214005656125763,0.20638571635634465,0.7476711257688793
5_2091,9,0,1.3682967275097409,1.0,0.38606196219099975
5_2092,1,0,1.8756746710614596,1.0,0.1817370070706682
5_2094,4,0,2.5994869322472214,1.0,0.07836785840285743
5_2096,34,3,3.3116975569347313,0.004746994797058528,0.1173975394745983
5_2097,9,3,0.508301550479067,8.029476538112821e-05,0.6546725884296731
5_2098,20,2,2.6449312635419275,0.016859337635651808,0.15350069067092653
5_2099,35,2,2.2988379698747288,0.04785867545512833,0.33564014759072114
5_2100,69,2,2.906289916234765,0.15179170683772275,0.4056076773606191
5_2102,48,3,4.293205195838751,0.012373563910211128,0.05733478513751045
5_2103,1,0,-1.4699309358482733,1.0,0.9677202807385616
5_2107,30,1,0.20407356931469497,0.2602996266117198,0.8479925023519977
5_2110,39,6,3.475855724004133,2.457859950345624e-06,0.11613667478284917
5_2111,4,1,3.0419506273074015,0.039403990000000035,0.037818505059726615
5_2114,25,3,1.4048630345816395,0.001950676889738825,0.5144303894137241
5_2117,1,0,-1.4770434148437364,1.0,0.9681417166391596
5_2118,112,14,5.508085815136333,9.603454681449717e-12,0.10570683863256114
5_2120,81,6,3.681713226667981,0.00017093360001287045,0.2874994567817257
5_2126,165,20,7.382733079003176,6.932341610145433e-16,0.04382698335752111
5_2127,1,0,1.6776103037373808,1.0,0.22797160205520606
5_2128,1,0,-0.379913615619432,1.0,0.8289515455293686
5_2129,1,0,0.9055937464176607,1.0,0.456467761163022
5_2131,330,32,7.250196513937663,1.7313352004571533e-21,0.14527741813280892
5_2134,173,17,6.02162683896951,3.1735802159757524e-12,0.18347006241527197
5_2135,186,23,5.041153287688947,3.0866741233429673e-18,0.38560046850937557
5_214,1,0,-1.155824621154792,1.0,0.9440201872440358
5_2141,1,0,0.6995163480775468,1.0,0.5241167569545278
5_2145,1,0,-0.5723985470019859,1.0,0.8662102765613418
5_2146,1,0,1.7727274032230291,1.0,0.20499021545324458
5_2149,96,11,4.652421400107438,4.040391960997698e-09,0.17059180594544343
5_2150,18,1,1.1135319499637433,0.16548623854991254,0.5452994000296028
5_2151,8,3,2.361727947342823,5.3933321197900146e-05,0.13329112428433665
5_2154,1,0,1.3052554453094993,1.0,0.33044249379959156
5_2155,1,0,-1.2153742093233082,1.0,0.9493434077533476
5_2156,1,0,-0.3884974780812333,1.0,0.8307426241698087
5_2162,1,0,1.0843654867724224,1.0,0.3987207696514343
5_2163,7,0,0.8742572514725906,1.0,0.5238095000620815
5_2164,2,0,0.15566790133649008,1.0,0.7022630563156649
5_2169,21,3,3.402714981706756,0.001162133782775636,0.057353160362462186
5_217,1,0,0.3218285292151672,1.0,0.6449550368418225
5_2170,2,0,2.0692835817506277,1.0,0.14917639613816525
5_2171,3,0,-0.6388773187007427,1.0,0.8854474320338502
5_2172,136,13,3.4306107680008187,1.54111131053218e-09,0.5904102627006362
5_2175,40,3,1.5072191332537044,0.007497363395395961,0.5968398885046424
5_2181,7,2,2.131130947955178,0.0020310416349400033,0.17038408838550856
5_2182,1,0,0.6566274720119674,1.0,0.5381732661275174
5_2183,24,4,0.7641338601166794,9.053764174621837e-05,0.6920034800226365
5_2187,3,0,1.4147225872334475,1.0,0.3167983722127242
5_2188,28,2,3.190562010698569,0.03182475277917828,0.1075412743987697
5_2190,35,3,2.1264879700695545,0.0051537087655308894,0.3827250935960379
5_2192,167,14,4.122004290403419,2.0575412305605474e-09,0.5318367539415152
5_2194,10,0,1.7750058871840293,1.0,0.27771182830431973
5_2198,1,0,-0.7422290014250136,1.0,0.8940958891791179
5_2204,51,3,2.59161435445803,0.01457345125325471,0.3719388995462589
5_2207,1,0,0.6216845997776527,1.0,0.5495911894026355
5_2208,1,0,-1.1085980957116879,1.0,0.9394925616174263
5_2209,1,0,1.1754598027849132,1.0,0.3700469315548045
5_2210,1,1,2.730039590459609,0.010000000000000009,0.053390258392249756
5_2212,2,0,1.485419464400326,1.0,0.2875090503579164
5_2214,7,1,2.264276816134714,0.06793465209301006,0.1445967222022273
5_2216,2,0,1.354630810147968,1.0,0.3251621565692987
5_222,8,1,3.6442078957743584,0.07725530557207996,0.016172767213632033
5_2222,1,0,1.1412978417038842,1.0,0.3807252008129435
5_2223,1,0,-0.9404670176838564,1.0,0.9210211343298376
5_2227,82,4,4.297440515183806,0.009427708298066547,0.17344066904601219
5_2228,5,1,-0.7257086256866925,0.049009950100000046,0.9051518232930361
5_2229,3,0,1.8932203636519367,1.0,0.19270713299440556
5_2232,257,14,6.532648282648418,4.550097338377326e-07,0.22628289809079316
5_2233,1,0,-0.45276440129050416,1.0,0.8437680226527111
5_2234,117,15,1.2335186855843934,1.2103695679311305e-12,0.9118382892959076
5_2236,39,2,1.0429011427886072,0.05807465888566573,0.7132186406169391
5_2237,1,0,1.343765033260813,1.0,0.3190250622473525
5_2239,105,16,3.5462325088844278,1.351175913672849e-14,0.43883670663947905
5_2241,76,10,4.146442268873385,5.232283230456524e-09,0.17341064747535817
5_2244,1,0,1.968360494490974,1.0,0.16227611128326436
5_2245,112,12,4.6907161562327095,1.7519534617272466e-09,0.22369593026003098
5_225,1,0,0.06925196533570194,1.0,0.7190021502865196
5_2256,3,1,3.1849980645683242,0.029701000000000026,0.02715731571043345
5_2257,31,4,4.30837857286138,0.0002535490128358903,0.022937429472428494
5_2259,65,6,6.767479997412858,4.984154957795272e-05,0.001926604294447798
5_2260,4,0,-0.2144642039774197,1.0,0.809541047023004
5_2263,14,2,-1.5091871976435738,0.008401244011166185,0.9815324442999106
5_2265,1,0,0.9142161493636749,1.0,0.45365105244634085
5_2268,26,1,3.4137364693664,0.2299568541948449,0.07261829990999802
5_227,4,0,0.7129913577740622,1.0,0.548023317971658
5_2270,2,0,1.4039710943862749,1.0,0.3107183209664268
5_2271,5,1,1.1796558058562596,0.049009950100000046,0.40717607810179124
5_2273,14,4,1.686232324085291,9.238553999224518e-06,0.33644361970912695
5_2274,15,0,1.4033884092324689,1.0,0.4296049341650776
5_2275,11,0,2.3374850645467906,1.0,0.15595447594852585
5_2276,1,0,-0.3290574299436301,1.0,0.8180926930290835
5_2277,65,5,4.022905072670002,0.0005017868080383298,0.14668035775637867
5_2278,3,0,0.6849834232619946,1.0,0.5477885033523209
5_2279,7,0,2.518601527407864,1.0,0.10298194144898065
5_2281,73,12,3.5978440341718683,1.0452501987338395e-11,0.26389100200460847
5_2282,8,2,1.2338941473737597,0.0026900777395207046,0.4184269198792693
5_2283,24,1,1.4788218395233366,0.2143218591927812,0.4839022988933751
5_2285,16,3,2.3511072939491977,0.0005079424092904579,0.18576134765586128
5_2286,1,0,-1.249862445666865,1.0,0.9522369922402751
5_2287,2,0,1.0635913181681025,1.0,0.41511892717049315
5_2289,42,2,0.20599794594073723,0.06618232221258309,0.8871242656131997
5_229,2,0,0.6235711084896546,1.0,0.558361909293195
5_2291,46,4,1.6226820673999323,0.001167366492986023,0.6049841494885083
5_2292,12,0,1.6860684839243625,1.0,0.31920843881214234
5_2293,2,0,0.04898643593003315,1.0,0.7318756529379188
5_2294,91,6,4.9403625196815,0.00032254310192262036,0.11377057189936124
5_2297,2,1,-0.9764850326987838,0.01990000000000002,0.9278972975203081
5_2299,1,0,2.141784590376764,1.0,0.12964678256924644
5_230,30,6,0.5291577834478709,4.83153461240724e-07,0.784134789862566
5_2301,5,0,0.9839494246000452,1.0,0.46971342504993063
5_2302,1,1,2.569289763270361,0.010000000000000009,0.06938822271936229
5_2306,1,0,0.2819440657360608,1.0,0.6571155033995106
5_2309,22,4,1.9374493080101043,6.332951307430326e-05,0.3327104895832004
5_2313,5,0,2.970853987172684,1.0,0.045661764212110545
5_2315,3,0,1.3494346598481743,1.0,0.33604507889862445
5_2316,1,0,-1.269107852492302,1.0,0.9537932333580877
5_2318,4,1,0.202917816599266,0.039403990000000035,0.7040872094062179
5_2325,21,4,2.343139535173959,5.223048004701707e-05,0.22191938894435115
5_2329,9,1,1.1077337073707607,0.08648275251635919,0.467610345535849
5_233,3,0,1.512259032407117,1.0,0.2889580329789193
5_2330,1,0,2.24353697938876,1.0,0.11277246380941541
