gene,SNPs,hits,Z,top_candidate_p,Z_pVal
5_2509,2,0,1.4318358891060832,1.0,0.2069820666757347
5_2510,1,0,1.481490291872315,1.0,0.19967512937217902
5_2512,1,0,0.23279463389033891,1.0,0.4796553583762503
5_2513,1,0,-0.8366722882723144,1.0,0.734703495447478
5_2516,2,0,0.6337296623455377,1.0,0.3772179774929457
5_2517,1,1,2.707605975411628,0.010000000000000009,0.05259160049371636
5_2518,1,0,-2.5144151180386527,1.0,0.954573165742709
5_2519,37,3,-1.4818620096484723,0.006028406965608407,0.7460417234103749
5_2521,1,0,-0.3633489921470602,1.0,0.6281583909581444
5_2522,6,2,-0.6792675852139415,0.0014604476050000025,0.6826184362047963
5_2523,1,0,1.2033867833099443,1.0,0.2525635417304357
5_2524,5,0,1.7635061380280306,1.0,0.14904212699997543
5_2525,2,0,-0.7207608060044899,1.0,0.7063659166755477
5_2527,10,1,0.769445060986287,0.09561792499119559,0.3252568519091785
5_2528,4,0,-0.5181817512092786,1.0,0.6534195617902072
5_2529,5,1,0.5007715704824176,0.049009950100000046,0.400585742063436
5_2530,2,0,1.8794728525760265,1.0,0.13573195626601997
5_2531,58,5,-1.905716760142783,0.000294911309809607,0.7669130662703432
5_2532,7,1,0.09951317061517442,0.06793465209301006,0.49285769471673957
5_2533,1,0,1.5398401847326173,1.0,0.18948917586495395
5_2536,1,0,-1.1265965936307973,1.0,0.7912982350748486
5_2539,4,0,-0.08619083704477738,1.0,0.5492376855173218
5_2541,1,1,2.6844596124762563,0.010000000000000009,0.05418618640661821
5_2550,22,2,-1.1346426547656172,0.020229279452277163,0.7241512583502497
5_2551,12,1,-1.3508599724612422,0.11361512828387083,0.7953896968398037
5_2553,26,2,1.0867181018248067,0.027723300751066573,0.23259143156563766
5_2554,4,1,2.5001015774760758,0.039403990000000035,0.06710279038489464
5_2555,37,8,0.5213279867670605,2.9812961044325437e-09,0.32258157103913954
5_2557,1,0,-1.8143301009764041,1.0,0.8938025366072583
5_2559,3,0,-0.18664504692507797,1.0,0.5776972248786686
5_2560,2,2,4.6328827509276875,0.00010000000000000018,0.0022631021711343458
5_2561,2,0,-0.1780441427957372,1.0,0.579251790549054
5_2565,1,0,1.1037918062923127,1.0,0.27315657145538697
5_2568,5,1,-0.24414747513517027,0.049009950100000046,0.5845136027164795
5_2571,14,0,0.3859425815513084,1.0,0.4027034976795528
5_2578,56,9,0.5215401443980124,4.957914738416552e-09,0.293559715482583
5_2579,1,0,0.704305213943845,1.0,0.3631729169415008
5_2580,1,0,-0.74449709174298,1.0,0.7152049466727962
5_2585,1,0,0.2845099630112908,1.0,0.4666038088886798
5_2586,4,0,-0.25501870273028154,1.0,0.5907913130969078
5_2592,32,0,-0.07461899730277458,1.0,0.4618431042980027
5_2596,2,0,1.8686778876997505,1.0,0.13722353325431835
5_2597,4,0,-1.0594557551817687,1.0,0.7685003279429649
5_2598,1,0,-0.16199382065761522,1.0,0.5789882842666252
5_2599,1,0,0.23882381860965823,1.0,0.4781323616045975
5_2603,4,0,-3.389806947939443,1.0,0.9859151068261948
5_2604,1,0,-0.1188367660064827,1.0,0.5682581371199751
5_2609,1,1,3.718450081886436,0.010000000000000009,0.011874149486009511
5_2610,50,10,0.4044098592066934,7.132811596298566e-11,0.3241407053328187
5_2613,17,2,0.8946633491096235,0.012308985529944274,0.28394299285302405
5_2614,7,4,-1.8226956767556624,3.4166980000000114e-07,0.8797822183002038
5_2619,5,2,0.5697173457784896,0.0009801496000000018,0.3840368051519246
5_2621,16,1,0.018564209782354228,0.1485422289051245,0.48424567616867276
5_2622,1,1,3.8316087676538655,0.010000000000000009,0.009825967188328733
5_2623,5,1,0.5152598591656207,0.049009950100000046,0.39709220375669685
5_2624,1,0,0.4224451888017732,1.0,0.4320054244864616
5_2626,1,0,-2.2606635375188975,1.0,0.9369934658362322
5_2630,1,0,1.3732611356986517,1.0,0.21941895462573147
5_2632,1,0,-0.8294370565897444,1.0,0.7331978233339738
5_2633,7,2,-0.9903369176018405,0.0020310416349400033,0.7446737152216917
5_2634,8,0,-2.0444734701800833,1.0,0.9029171152412293
5_2635,16,1,-1.5960182672213503,0.1485422289051245,0.8237820949077619
5_2637,67,7,-1.5736165261427075,5.144163516221633e-06,0.6901082538614923
5_2639,7,0,-1.753813490518818,1.0,0.8710125713541987
5_2640,1,0,-0.039098195064982244,1.0,0.5483054464523353
5_2642,85,15,2.6602333884106324,9.309467910342165e-15,0.046143408733969826
5_2643,7,1,1.4600568305914445,0.06793465209301006,0.1944910629358374
