,gene,SNPs,hits,Z,top_candidate_p
5206,4_2378,1,0,0.6246056660625434,1.0
5207,4_2380,6,0,2.7674116349719835,1.0
5208,4_2382,13,0,3.6101981602336557,1.0
5209,4_2388,1,0,-0.5001638647295785,1.0
5210,4_2392,33,1,3.467581660130575,0.2822694674017251
5211,4_2394,1,0,1.8064306346680628,1.0
5212,4_2395,38,4,2.2176259838833126,0.0005626183754617408
5214,4_2397,18,1,-1.0771491404392568,0.16548623854991254
5215,4_2399,8,0,0.8216834592324044,1.0
5219,4_2407,1,0,-0.5732169634940771,1.0
5220,4_2408,3,0,0.865135430411464,1.0
5221,4_2409,1,1,3.3215131481201006,0.010000000000000009
5222,4_2410,3,0,0.5818599984183402,1.0
5223,4_2411,6,0,-0.45795115746845,1.0
5224,4_2412,13,1,3.0535769827045507,0.12247897700103212
5225,4_2414,20,0,1.5170819714652033,1.0
5226,4_2415,1,0,0.0033773370926421437,1.0
5227,4_2416,2,0,-0.7327481174139494,1.0
5228,4_2417,1,0,1.3691171444243069,1.0
5229,4_2418,19,1,3.9571517556624154,0.1738313761644134
5231,4_2425,1,0,1.7512112170822869,1.0
5232,4_2428,5,0,1.5405338802941753,1.0
5233,4_2430,1,0,0.5620311440831212,1.0
5235,4_2437,2,0,-0.9871942210946804,1.0
5237,4_2444,7,1,3.106830621771846,0.06793465209301006
5238,4_2446,1,0,-1.183198871838202,1.0
5239,4_2449,5,0,-0.08100154602158759,1.0
5240,4_2450,14,1,2.5642923584550754,0.13125418723102178
5241,4_2451,2,0,-0.5072816586647565,1.0
5242,4_2452,1,0,-0.26955466718814763,1.0
5243,4_2454,5,1,3.03135753538901,0.049009950100000046
5244,4_2455,2,0,0.8239657678062268,1.0
5245,4_2456,1,0,1.652286107560422,1.0
5246,4_2458,3,0,1.0460413254760748,1.0
5247,4_246,1,0,-0.036939179911801005,1.0
5248,4_2465,22,0,2.3863055430782074,1.0
5249,4_2466,2,0,1.7632195032433517,1.0
5250,4_2467,16,0,1.8568902879657332,1.0
5251,4_2468,1,0,2.0203371097910603,1.0
5252,4_2469,3,0,2.147738510457592,1.0
5253,4_2473,7,0,3.1948804212978033,1.0
5254,4_2475,1,0,-1.8472314715542437,1.0
5255,4_2476,1,0,0.5003570642720722,1.0
5256,4_2482,1,0,0.17864932717364443,1.0
5257,4_2485,3,0,0.7412867949527626,1.0
5258,4_2487,1,0,-0.09628427473532175,1.0
5259,4_2488,1,0,1.4990618015597525,1.0
5260,4_2490,5,0,1.7207114221855462,1.0
5261,4_2491,1,0,1.513784914227102,1.0
5262,4_2497,30,2,2.2849068645929584,0.036147998312240706
5263,4_2498,9,1,2.8016301147179536,0.08648275251635919
5264,4_2502,7,0,1.7770919539323788,1.0
5265,4_2503,19,0,2.0872046800226296,1.0
5266,4_2507,2,1,0.8916618543136557,0.01990000000000002
5267,4_2509,15,0,0.9145338471594229,1.0
5268,4_251,13,1,1.2621389835306602,0.12247897700103212
5269,4_2510,3,0,2.301089749702006,1.0
5270,4_2511,3,0,-0.08500954737083967,1.0
5272,4_2516,3,0,0.015271694046957312,1.0
5273,4_2518,2,0,0.7418581573789502,1.0
5275,4_252,3,0,2.3417190913858335,1.0
5276,4_2525,25,1,-0.3183469267692135,0.2221786406008534
5277,4_2526,1,0,-0.3957259630844139,1.0
5278,4_2527,5,0,0.9748039634043492,1.0
5279,4_2528,4,0,1.3497812775895994,1.0
5280,4_2530,1,0,-1.076766936292652,1.0
5281,4_2531,3,0,1.0283031073532354,1.0
5282,4_2532,20,2,5.049802851193075,0.016859337635651808
5283,4_2533,13,2,2.373746334638931,0.00724894367793522
5284,4_2534,1,0,1.0030775202219604,1.0
5286,4_2537,2,0,0.5656269715400369,1.0
5287,4_2538,7,0,-2.7687520159537944,1.0
5288,4_2539,7,0,1.6040288484641307,1.0
5289,4_254,13,0,0.6104607513677915,1.0
5290,4_2541,2,0,1.33594792451206,1.0
5291,4_2544,1,0,-0.22124612044497735,1.0
5293,4_2548,1,0,1.5733264493501058,1.0
5294,4_2549,34,0,3.252733808031246,1.0
5295,4_255,10,0,2.6389792541724253,1.0
5296,4_2550,6,1,1.0600157620889892,0.058519850599000056
5298,4_2553,1,0,-0.6030737925211278,1.0
5299,4_2554,3,0,2.611381679244302,1.0
5300,4_2566,8,0,2.709546405612477,1.0
5301,4_2570,1,0,0.9391483560119406,1.0
5302,4_2571,2,0,1.7298942121031038,1.0
5303,4_2573,3,0,0.09787071708688219,1.0
5304,4_2576,25,4,3.2669302655940236,0.00010692653379901661
5305,4_2577,7,1,0.1699846968030069,0.06793465209301006
5306,4_2580,20,0,2.130636613236098,1.0
5307,4_2581,3,0,1.8486673962531075,1.0
5308,4_2582,1,0,0.29051789840459913,1.0
5310,4_2584,34,3,4.834587109466637,0.004746994797058528
5311,4_2586,1,0,0.20707441872306814,1.0
5312,4_2588,1,0,-0.10074702588024818,1.0
5313,4_2590,1,0,0.19187969875665004,1.0
5314,4_2592,1,0,-0.7526725983506641,1.0
5315,4_2597,2,0,0.8929929130060319,1.0
5316,4_26,2,0,0.8280060739921039,1.0
5318,4_2605,1,0,0.5970242953652479,1.0
5319,4_2607,25,1,1.5454487300708908,0.2221786406008534
5320,4_2609,2,0,2.1292398754365873,1.0
5321,4_261,1,0,-1.8523401062037106,1.0
5322,4_2610,11,2,2.8878307087398998,0.005179717490315069
5323,4_2611,2,0,1.1691960744585679,1.0
5324,4_2614,3,0,1.1749123347931305,1.0
5325,4_2615,2,0,1.0695762606117578,1.0
5326,4_2619,1,0,1.6504876363268088,1.0
5327,4_2621,1,0,-0.3662209642393072,1.0
5329,4_2627,3,1,1.37935316601065,0.029701000000000026
5330,4_2628,9,0,2.890157511233617,1.0
5331,4_2632,1,0,-0.09161642634968267,1.0
5333,4_2639,1,1,2.4204877386456385,0.010000000000000009
5335,4_2643,24,2,1.0242542046367848,0.02385443111830375
5336,4_2644,1,0,1.5305244751177298,1.0
5338,4_2648,2,0,-1.1869450076209962,1.0
5339,4_265,3,0,0.21323896369309187,1.0
5341,4_2654,2,0,-0.17848271467775226,1.0
5342,4_2655,2,0,1.465887258770636,1.0
5343,4_2656,1,0,0.3283382320492836,1.0
5344,4_2657,2,0,1.428612777362462,1.0
5345,4_2659,2,0,0.3969204639538735,1.0
5346,4_2663,10,0,1.4559978759518462,1.0
5347,4_2667,1,0,-1.1506853151613685,1.0
5348,4_2669,1,0,1.1369203120483657,1.0
5349,4_2671,24,2,0.5612934961788553,0.02385443111830375
5350,4_2672,5,0,0.47833648451709604,1.0
5351,4_2673,13,0,-0.08595232795102624,1.0
5352,4_2674,16,1,1.327562602578073,0.1485422289051245
5353,4_2675,2,0,-0.23788430239999703,1.0
5354,4_2677,5,1,2.7770499872451486,0.049009950100000046
5355,4_2678,1,0,-0.5772653752095739,1.0
5357,4_2681,12,1,1.3209346725829372,0.11361512828387083
5360,4_2685,1,0,-0.15305378576750547,1.0
5361,4_2688,3,0,1.9341433958663228,1.0
5362,4_269,1,0,0.02346419357991894,1.0
5363,4_2694,1,0,1.5471446470383847,1.0
5364,4_2696,26,1,1.8991154001966117,0.2299568541948449
5365,4_2698,11,0,2.4725261829367393,1.0
5366,4_270,8,1,2.8208964600895543,0.07725530557207996
5368,4_2703,34,2,2.4098217198280865,0.04541839164429414
5369,4_2704,1,0,1.3256520407638388,1.0
5370,4_2706,4,0,2.8140318483596736,1.0
5371,4_2709,3,0,1.6394902143730488,1.0
5372,4_271,4,0,0.5363659074810889,1.0
5373,4_2710,1,0,1.4339185765549454,1.0
5374,4_2715,2,0,-0.6101177599095434,1.0
5375,4_2716,1,1,2.3494567531957244,0.010000000000000009
5378,4_2720,2,0,0.7902769927547202,1.0
5379,4_2722,1,0,-0.7308433198155713,1.0
5380,4_2723,17,0,1.5130050456951876,1.0
5381,4_2724,3,0,1.7970023423222075,1.0
5383,4_2727,2,0,0.5162017960299274,1.0
5384,4_2728,1,0,0.634560464649223,1.0
5385,4_2730,34,1,2.467839708701728,0.2894467727277079
5386,4_2732,2,0,1.6933024091314268,1.0
5388,4_2736,1,0,1.482928381104957,1.0
5389,4_2738,1,0,0.9684287236517153,1.0
5390,4_2739,1,0,0.7228751693967449,1.0
5391,4_274,2,0,0.8292645663929827,1.0
5392,4_2740,34,3,1.904839064742583,0.004746994797058528
5393,4_2742,3,0,-0.7831558665329199,1.0
5394,4_2744,1,0,1.2865852141820602,1.0
5395,4_2746,1,0,1.7851317197172265,1.0
5396,4_2747,19,1,0.9405293228446884,0.1738313761644134
5397,4_2748,2,0,0.8875139862122371,1.0
5398,4_2752,11,2,4.055183036017386,0.005179717490315069
5399,4_2753,1,0,1.8208858273843114,1.0
5400,4_2754,14,3,2.360033900739682,0.0003351416785493981
5402,4_2757,3,0,1.2371218089334306,1.0
5403,4_2758,7,0,-0.2950165717850041,1.0
5404,4_2759,7,2,4.543454238847202,0.0020310416349400033
5405,4_2764,8,0,-0.1334154777192383,1.0
5406,4_2765,2,1,2.8508511669463554,0.01990000000000002
5407,4_2767,7,1,0.43253863836161843,0.06793465209301006
5408,4_277,8,1,2.0834506323170534,0.07725530557207996
5409,4_2771,3,0,0.11732560980647387,1.0
5410,4_2774,3,0,-0.5398894406428026,1.0
5411,4_2775,10,1,2.611820606495616,0.09561792499119559
5412,4_2777,1,0,0.08483893431328465,1.0
5413,4_2778,1,1,2.9282695719995773,0.010000000000000009
5414,4_2781,22,7,8.37856418079775,1.4950000972233536e-09
5415,4_2783,4,0,-0.8343840951296846,1.0
5416,4_2785,1,0,1.1498830572991898,1.0
5417,4_2786,4,0,1.4165767667048197,1.0
5418,4_2788,1,0,2.0287163853515757,1.0
5419,4_2792,1,0,2.31651152330658,1.0
5420,4_2794,3,0,0.1004073340211317,1.0
5421,4_2795,1,0,1.444370266148193,1.0
5422,4_2796,4,0,0.4766411010363228,1.0
5423,4_2797,13,2,4.70050378290506,0.00724894367793522
5425,4_2801,1,0,0.2578516512466354,1.0
5427,4_2804,7,2,4.443469411380917,0.0020310416349400033
5428,4_2806,23,2,5.2837547574532975,0.02201068076236393
5429,4_2807,2,1,2.7787427228967827,0.01990000000000002
5431,4_2809,1,0,2.2612704000658614,1.0
5433,4_2813,1,0,2.0203371097910603,1.0
5435,4_2816,28,3,1.9251034373982603,0.002717121867743372
5436,4_2817,10,0,-0.9166501459215939,1.0
5438,4_2819,1,0,-0.8511464595459685,1.0
5440,4_2826,22,2,4.1713183165705265,0.020229279452277163
5441,4_2828,9,0,1.1390682071523224,1.0
5442,4_283,3,0,0.984644609069132,1.0
5443,4_2831,4,0,1.7274878612898876,1.0
5444,4_2832,2,0,0.4679136410309106,1.0
5445,4_2835,1,0,0.36946934292755196,1.0
5446,4_2836,1,0,0.7662258664135967,1.0
5447,4_2837,9,0,2.0660191069712885,1.0
5449,4_2840,5,1,2.2931886543032345,0.049009950100000046
5451,4_2845,1,0,1.059652719375439,1.0
5452,4_2846,5,0,0.6307761526642579,1.0
5453,4_2848,1,0,-0.2868830622298631,1.0
5454,4_2849,3,1,3.3981242146304416,0.029701000000000026
5455,4_2850,3,0,0.8873241724366994,1.0
5456,4_2851,4,0,0.06873387163962537,1.0
5457,4_2855,1,0,0.23160675555588134,1.0
5458,4_2859,15,0,1.8048881736251616,1.0
5459,4_2860,13,0,0.4277359044727427,1.0
5460,4_2861,3,0,0.9604556137410131,1.0
5461,4_2862,1,0,-0.7284293535862931,1.0
5462,4_2865,11,1,1.4113597326966365,0.10466174574128365
5463,4_2868,2,0,1.173234891712532,1.0
5465,4_2876,5,0,-0.6200647430013463,1.0
5466,4_2880,3,0,0.825430924956828,1.0
5467,4_2893,1,0,2.208175924422857,1.0
5469,4_2899,1,0,2.2675078484774818,1.0
5470,4_2901,29,4,2.992631196921987,0.0001944605220856772
5471,4_2906,18,0,-0.8808772614065037,1.0
5472,4_2908,1,0,1.0174990162862592,1.0
5473,4_2918,6,1,0.506401993452095,0.058519850599000056
5474,4_2919,1,0,-1.241604501758885,1.0
5475,4_2921,2,0,1.9522629542692875,1.0
5476,4_2922,6,1,2.1757409014302973,0.058519850599000056
5477,4_2924,13,0,2.765363169013875,1.0
5479,4_2928,1,0,-1.728999413765704,1.0
5480,4_2935,1,0,1.4692360331857681,1.0
5481,4_2937,1,0,-1.768384775497983,1.0
5483,4_2941,4,0,1.069402577955406,1.0
5484,4_2942,3,0,1.1073629695701488,1.0
5485,4_2945,4,0,3.189328349094479,1.0
5486,4_2948,2,0,2.0365304354363563,1.0
5487,4_295,1,0,1.1951486936618019,1.0
5488,4_2950,2,0,2.850939611130197,1.0
5489,4_2951,1,0,-0.354120312486084,1.0
5490,4_2954,2,0,1.3257717888127534,1.0
5491,4_2955,2,0,-2.5955744810322416,1.0
5492,4_2957,1,0,-1.9786811195851424,1.0
5493,4_2958,1,0,0.12457795724399225,1.0
5494,4_2959,7,0,0.49261154087840187,1.0
5495,4_2960,1,0,0.9803649593691176,1.0
5496,4_2961,1,0,-0.09625027808795308,1.0
5497,4_2962,1,0,0.11923105979622264,1.0
5498,4_2963,1,0,1.493612769089532,1.0
5499,4_2964,1,0,1.4861014834030741,1.0
5500,4_2967,1,0,0.39820554352722437,1.0
5501,4_2968,9,1,0.1967336987797375,0.08648275251635919
5502,4_2975,1,0,-1.4450166817925838,1.0
5503,4_2978,2,1,2.538083090626592,0.01990000000000002
5505,4_2982,11,0,1.647261521394292,1.0
5506,4_2983,1,0,0.1230098222622348,1.0
5507,4_2985,1,0,-0.9142221643959406,1.0
5508,4_2987,2,1,0.6341629541845809,0.01990000000000002
5510,4_299,1,1,2.806216424510962,0.010000000000000009
5511,4_2992,2,0,1.3488240901273825,1.0
5513,4_2996,10,2,3.4448153530822685,0.004266200242831427
5514,4_2998,1,1,2.8021267093327564,0.010000000000000009
5515,4_300,1,0,0.39820554352722437,1.0
5516,4_3002,5,0,-1.2595388489794632,1.0
5517,4_3005,1,0,-0.11990096504092948,1.0
5518,4_3006,1,0,-1.548949251487531,1.0
5519,4_3009,5,0,0.9664661613508186,1.0
5521,4_3010,5,0,1.7138776620917622,1.0
5522,4_3011,1,1,3.066061770980329,0.010000000000000009
5524,4_3014,7,0,2.21105792452416,1.0
5525,4_3015,7,0,1.8574308390726786,1.0
5526,4_3020,5,1,2.40669598119164,0.049009950100000046
5527,4_3024,1,0,1.6709638824007396,1.0
5528,4_3025,1,0,0.20462858544797177,1.0
5529,4_3029,2,0,1.5283277196431928,1.0
5530,4_3030,12,0,0.13356131549151873,1.0
5531,4_3031,2,0,1.1205624137527868,1.0
5532,4_3032,23,1,3.1234541954387143,0.20638571635634465
5533,4_3034,2,0,1.5879704930048844,1.0
5535,4_3045,3,0,1.4718716799387745,1.0
5536,4_3046,16,1,1.4311018749705116,0.1485422289051245
5537,4_3047,2,0,-0.6140054666813181,1.0
5539,4_3049,8,0,3.8491698911359857,1.0
5540,4_3051,11,1,3.83994488749972,0.10466174574128365
5541,4_3052,39,7,3.513041929537207,1.1617580688823e-07
5542,4_3054,1,0,1.6035023441898404,1.0
5543,4_3057,15,0,-0.13405888734690038,1.0
5545,4_306,1,0,-1.6373268193073232,1.0
5546,4_3060,9,1,3.681921062270484,0.08648275251635919
5547,4_309,4,0,0.4645556685651713,1.0
5548,4_31,5,0,0.08276226494103911,1.0
5549,4_312,11,0,2.0391775100988525,1.0
5550,4_313,9,0,0.5617844168189443,1.0
5551,4_317,1,0,-1.3855190879403696,1.0
5553,4_322,3,0,1.5104432429218508,1.0
5554,4_325,22,0,2.012421207587964,1.0
5555,4_328,16,0,0.8964478099099543,1.0
5556,4_329,2,0,2.775485370365836,1.0
5558,4_333,2,1,2.1214347181476128,0.01990000000000002
5559,4_337,1,0,1.8699955342870385,1.0
5560,4_338,2,0,-0.166419764306545,1.0
5561,4_339,2,1,0.6014032710674247,0.01990000000000002
5562,4_34,4,0,1.796851420232749,1.0
5563,4_340,19,1,1.7232905702952424,0.1738313761644134
5565,4_344,39,2,2.847603839853874,0.05807465888566573
5566,4_345,28,0,2.503906328961627,1.0
5570,4_349,18,0,1.4293060515266758,1.0
5571,4_350,17,1,1.8015483204366072,0.15705680661607327
5573,4_352,3,0,0.9798278364906507,1.0
5575,4_358,3,0,1.8691314908010828,1.0
5577,4_360,1,0,0.7939331324817649,1.0
5578,4_361,1,0,1.9244389993406077,1.0
5580,4_363,27,0,1.605157331608759,1.0
5581,4_364,25,1,0.5410105458236967,0.2221786406008534
5582,4_367,2,0,2.364056260629508,1.0
5583,4_37,37,4,0.6693291382136614,0.0005074083897026835
5584,4_371,5,0,2.2920761499274103,1.0
5586,4_374,5,1,2.0842530360543354,0.049009950100000046
5587,4_376,11,1,2.1551944249057677,0.10466174574128365
5588,4_378,14,1,2.3368298737635995,0.13125418723102178
5589,4_379,1,0,0.21424834164981613,1.0
5591,4_381,1,0,-0.2268738970086782,1.0
5593,4_386,1,0,2.0467003792977527,1.0
5594,4_390,3,0,0.9184435172460821,1.0
5595,4_395,2,0,-0.9488095561965768,1.0
5596,4_396,3,0,-1.2564659385041246,1.0
5597,4_397,2,0,-0.6276250163684614,1.0
5598,4_398,1,0,0.9755061349879108,1.0
5600,4_40,38,3,3.370032178772763,0.0064969031304781205
5601,4_402,12,1,1.1269775702617888,0.11361512828387083
5604,4_406,27,2,1.6191790012862934,0.029745636285504362
5606,4_408,1,0,1.73629698538668,1.0
5608,4_412,1,0,1.3103531348170687,1.0
5609,4_413,15,0,1.381988816854741,1.0
5610,4_414,1,0,1.2322405499380669,1.0
5611,4_419,1,0,0.7659795337463795,1.0
5612,4_42,3,0,-2.389751928266824,1.0
5613,4_424,4,0,1.0203469463637225,1.0
5614,4_425,1,0,1.3110439663092581,1.0
5615,4_426,2,0,2.7089908407840557,1.0
5617,4_43,26,2,3.4397391050311827,0.027723300751066573
5618,4_432,1,0,1.1301661980506454,1.0
5619,4_435,7,0,2.3025335182402262,1.0
5620,4_437,10,0,-0.06464247688597108,1.0
5621,4_440,4,0,0.4881549101306702,1.0
5622,4_450,12,0,0.2352470333517605,1.0
5624,4_455,1,0,-1.6732728230176719,1.0
5628,4_460,36,1,3.5505701625439308,0.30358678195042654
5629,4_461,3,0,1.4970880887886795,1.0
5630,4_462,1,0,1.160316817125942,1.0
5631,4_463,2,0,1.7478614656203642,1.0
5633,4_466,1,0,0.7750327631459576,1.0
5634,4_467,2,0,-0.8019825971429655,1.0
5635,4_469,7,0,-0.06508220272443947,1.0
5636,4_47,2,0,0.6184405824640342,1.0
5637,4_473,1,0,-0.788610999641007,1.0
5638,4_48,1,0,1.9055868004544492,1.0
5639,4_482,1,0,-1.6928291100530644,1.0
5640,4_49,1,0,1.3936473582300999,1.0
5641,4_490,14,0,0.5811450025726154,1.0
5642,4_493,24,3,3.267989130702864,0.0017294268470260496
5645,4_499,1,0,-0.26199159778888864,1.0
5646,4_50,1,0,2.259852866968175,1.0
5647,4_502,10,0,1.2574471249597443,1.0
5648,4_503,2,0,2.4796781051794343,1.0
5649,4_504,3,1,2.63360551780607,0.029701000000000026
5650,4_506,13,1,3.1666993673288393,0.12247897700103212
5652,4_510,1,0,-0.8530842228235794,1.0
5653,4_513,1,0,-0.3381049505652112,1.0
5654,4_52,6,0,2.050499574012025,1.0
5655,4_522,1,1,2.733354193932939,0.010000000000000009
5657,4_528,26,2,2.679777276235908,0.027723300751066573
5658,4_529,5,0,1.4819599105937733,1.0
5660,4_532,10,1,-0.7642331236021985,0.09561792499119559
5661,4_533,9,1,-0.37831882872002925,0.08648275251635919
5663,4_535,1,0,-0.13789373734558333,1.0
5666,4_545,1,1,2.9603301121648777,0.010000000000000009
5667,4_546,6,0,0.18342296070390912,1.0
5669,4_548,24,4,4.546563268186087,9.053764174621837e-05
5670,4_55,4,1,3.0088220964979424,0.039403990000000035
5671,4_550,1,0,0.48120399753468296,1.0
5672,4_552,1,0,1.3122215284925205,1.0
5673,4_553,5,0,1.2952780602090648,1.0
5674,4_554,1,0,-0.16539739999041425,1.0
5675,4_555,23,1,2.557364709555771,0.20638571635634465
5676,4_562,18,2,2.53663982662414,0.013756463740805566
5677,4_567,6,1,2.5048085033092433,0.058519850599000056
5678,4_568,1,0,-0.23095906974214686,1.0
5683,4_580,11,0,0.8555630683081608,1.0
5684,4_583,23,1,2.153334636375586,0.20638571635634465
5685,4_584,2,0,2.2504520389066216,1.0
5686,4_585,3,0,1.438728949546714,1.0
5687,4_586,17,1,1.5619900291552817,0.15705680661607327
5688,4_587,34,0,-0.5924011197232959,1.0
5689,4_588,1,0,-1.6121403591935908,1.0
5690,4_590,1,0,0.5211237028178239,1.0
5691,4_592,3,0,0.007827317101569833,1.0
5692,4_593,16,1,0.6067999236484248,0.1485422289051245
5693,4_594,16,1,3.3201583795163403,0.1485422289051245
5694,4_596,9,0,1.5261004624899352,1.0
5695,4_598,10,0,0.73479077623917,1.0
5697,4_60,1,0,0.7166340318718202,1.0
5698,4_600,27,1,3.706356848507885,0.23765728565289646
5699,4_601,1,0,0.3514275192031554,1.0
5700,4_602,5,1,-0.38205304314435334,0.049009950100000046
5701,4_605,1,0,-0.6741150059206059,1.0
5702,4_607,3,0,0.47696046669978276,1.0
5703,4_609,8,0,-1.2140960028040897,1.0
5704,4_611,1,0,1.0391855274386468,1.0
5705,4_612,15,0,0.8237752923041807,1.0
5706,4_614,4,0,2.918620634905858,1.0
5707,4_615,11,1,0.9419343483723437,0.10466174574128365
5708,4_616,4,0,1.4023873774573803,1.0
5709,4_618,12,0,0.13545301719403854,1.0
5710,4_62,1,1,2.7217071650614812,0.010000000000000009
5711,4_623,37,2,2.444486963689407,0.05287802345257978
5712,4_629,3,0,1.847653101723967,1.0
5713,4_63,1,0,1.5554676219466004,1.0
5715,4_633,3,0,0.7853069708885168,1.0
5716,4_634,7,0,2.8521338142273005,1.0
5717,4_635,5,0,1.277127041849932,1.0
5718,4_636,4,0,0.9930791899978778,1.0
5719,4_637,1,0,1.4694195495962832,1.0
5720,4_640,8,0,2.6542304056586574,1.0
5721,4_643,1,0,0.6143355732324435,1.0
5722,4_647,29,1,1.3810630911402666,0.2528279056684038
5723,4_649,2,0,-0.2654643757835002,1.0
5724,4_652,6,0,1.310589294899121,1.0
5725,4_654,7,0,2.5466886378741314,1.0
5727,4_656,1,0,-0.22091887548090722,1.0
5730,4_665,1,0,-0.00023800435692331091,1.0
5731,4_666,1,0,-0.12786930836186966,1.0
5732,4_668,1,0,0.9350600759419734,1.0
5734,4_672,2,0,1.0901269165449101,1.0
5735,4_676,1,0,1.4159847140361033,1.0
5736,4_677,29,1,-0.4405401765746535,0.2528279056684038
5737,4_682,1,0,0.39820554352722437,1.0
5739,4_685,1,0,-0.23732302616100892,1.0
5740,4_686,8,1,2.097314714792377,0.07725530557207996
5741,4_687,11,1,-0.4371570616989367,0.10466174574128365
5742,4_688,8,0,2.1797007191194813,1.0
5744,4_690,21,0,0.9916903986626213,1.0
5745,4_691,1,0,-0.25789985081497946,1.0
5746,4_692,2,0,1.9773787345992295,1.0
5749,4_699,1,0,0.9308677086315704,1.0
5750,4_70,1,0,-1.1256203279062964,1.0
5753,4_702,3,1,-1.171016188522821,0.029701000000000026
5754,4_706,3,0,0.5184067194153622,1.0
5755,4_708,2,0,-0.0862957834207831,1.0
5756,4_709,5,0,0.2899554053816639,1.0
5758,4_715,9,1,0.7171962058992525,0.08648275251635919
5759,4_718,1,0,1.865769623268603,1.0
5760,4_72,1,0,2.2499220178023682,1.0
5763,4_723,5,2,2.705847301908826,0.0009801496000000018
5764,4_725,39,2,0.7593032898532376,0.05807465888566573
5766,4_727,1,0,1.4453894681129822,1.0
5768,4_73,7,0,2.5160479071560458,1.0
5770,4_734,1,0,-0.7105267641306602,1.0
5773,4_742,27,1,1.7483893488549451,0.23765728565289646
5774,4_744,12,1,1.8938259333552876,0.11361512828387083
5776,4_749,11,0,-1.490142812045652,1.0
5777,4_756,1,0,-0.8767375613708369,1.0
5778,4_759,1,0,0.5561236625754621,1.0
5780,4_762,3,0,-0.13958641299749297,1.0
5781,4_763,3,0,1.4789953220874326,1.0
5785,4_778,2,0,0.49275033629745346,1.0
5787,4_784,5,0,-0.5717705238482124,1.0
5788,4_787,2,1,2.662271476048615,0.01990000000000002
5789,4_791,12,1,0.791449605840466,0.11361512828387083
5790,4_792,3,0,1.7448511050851816,1.0
5791,4_794,5,0,-0.026916167715602488,1.0
5792,4_796,13,1,-0.5295514882098863,0.12247897700103212
5793,4_801,21,3,2.1940846126791334,0.001162133782775636
5795,4_803,3,0,0.41106429622626134,1.0
5796,4_804,37,1,2.171536662311521,0.31055091413092223
5798,4_806,1,0,1.030840590661834,1.0
5799,4_807,4,0,-0.8823089348833645,1.0
5800,4_811,4,0,1.5523460338661772,1.0
5803,4_822,26,4,1.351991895457927,0.00012536403735841477
5804,4_824,30,2,5.2198389649599175,0.036147998312240706
5805,4_825,3,0,0.8967688558785568,1.0
5806,4_826,13,1,0.18371793388559954,0.12247897700103212
5808,4_828,3,0,0.23705946936909617,1.0
5809,4_83,1,0,0.23063787598455598,1.0
5810,4_832,7,0,-1.5272614766208907,1.0
5811,4_837,3,0,1.880031845438511,1.0
5812,4_846,2,0,-0.7272324710812984,1.0
5813,4_847,1,0,0.5761172685747963,1.0
5814,4_850,1,0,-0.3803385810279818,1.0
5815,4_852,8,0,2.0374172668294785,1.0
5816,4_854,5,0,0.7281919899059963,1.0
5817,4_855,4,0,2.2552742238796677,1.0
5818,4_858,18,3,3.141435996458277,0.000729159843053951
5819,4_859,20,3,0.831988391329673,0.0010035761681001195
5820,4_860,2,0,-0.2688233758602732,1.0
5821,4_864,1,0,1.9959580975660918,1.0
5822,4_865,6,1,4.007356852243465,0.058519850599000056
5823,4_866,9,0,2.274932578121854,1.0
5824,4_868,8,0,1.2527132381424753,1.0
5825,4_875,1,0,0.29217152759033566,1.0
5827,4_879,12,2,0.23258638884651295,0.006174537772824754
5828,4_88,1,0,0.8822162795718115,1.0
5829,4_880,28,3,1.1500705080132492,0.002717121867743372
5830,4_882,1,0,1.0120219050124697,1.0
5831,4_885,6,0,1.47547856025227,1.0
5832,4_892,6,0,1.6155125451441568,1.0
5833,4_893,2,0,2.017661098924618,1.0
5834,4_896,1,0,0.8412754154295444,1.0
5835,4_897,1,0,-0.56889874074138,1.0
5838,4_900,21,0,2.2528252448450994,1.0
5839,4_916,1,0,-0.4886183207299535,1.0
5840,4_92,7,1,1.4799036362114626,0.06793465209301006
5841,4_921,7,0,0.9083351591572916,1.0
5842,4_924,24,2,1.0825085253436846,0.02385443111830375
5843,4_926,2,0,-1.2305274213597361,1.0
5845,4_928,30,0,1.0320607942335374,1.0
5846,4_93,1,0,-0.4100563659891913,1.0
5847,4_936,17,1,1.9041089882093478,0.15705680661607327
5848,4_939,6,0,1.251749517663092,1.0
5849,4_940,1,0,2.256372346385572,1.0
5850,4_942,2,0,0.976082818015828,1.0
5852,4_946,6,1,0.8776479193907496,0.058519850599000056
5853,4_948,6,1,2.355825646629164,0.058519850599000056
5854,4_949,1,0,0.7656504119911012,1.0
5855,4_950,4,0,1.9673842203905465,1.0
5857,4_954,1,0,1.6733353556822097,1.0
5858,4_955,10,0,4.586677062934267,1.0
5860,4_960,2,0,-0.5872539305422155,1.0
5861,4_961,6,1,0.6285238872048226,0.058519850599000056
5862,4_962,9,0,-0.5020590988113561,1.0
5863,4_963,19,1,1.2850579783721787,0.1738313761644134
5864,4_964,6,1,-0.5866524020190831,0.058519850599000056
5865,4_971,12,0,1.1575969338882337,1.0
5866,4_974,2,1,0.16894083679376196,0.01990000000000002
5867,4_975,1,0,-1.9383173248884265,1.0
5868,4_976,10,1,3.645986751444649,0.09561792499119559
5869,4_978,2,0,1.7662247787331662,1.0
